Claim_ID,Policy_ID,Customer_ID,Accident_Date,FNOL_Date,Claim_Type,Estimated_Claim_Amount,Ultimate_Claim_Amount,Settlement_Date,Traffic_Condition,Weather_Condition
CLM_040607,POL_033123,CUST_23215,2022-03-07,2022-03-08,collision,5938.53,5690.85,2022-05-07,High,Rainy
CLM_040608,POL_033124,CUST_31227,2022-10-18,2022-10-18,collision,3970.76,4609.13,2023-01-09,Moderate,Rainy
CLM_040609,POL_033125,CUST_33655,2023-07-29,2023-08-28,vandalism,1250.64,1300.0,2023-10-01,Low,Rainy
CLM_040610,POL_033126,CUST_60455,2021-04-17,2021-04-22,collision,18682.14,18000.0,2021-06-18,Low,Rainy
CLM_040611,POL_033127,CUST_81995,2023-01-12,2023-01-12,glass,551.14,500.0,2023-01-31,Moderate,Snowy
CLM_040612,POL_033128,CUST_51909,2023-12-14,2023-12-15,fire,44392.6,49500.0,2024-05-03,Moderate,Clear
CLM_040613,POL_033129,CUST_46029,2022-04-03,2022-04-10,fire,77672.65,60000.0,2022-10-05,Moderate,Clear
CLM_040614,POL_033130,CUST_78853,2020-10-06,2020-10-11,fire,35362.5,34583.25,2021-02-19,Severe,Snowy
CLM_040615,POL_033131,CUST_66429,2022-01-02,2022-01-02,collision,3102.16,3739.92,2022-02-16,High,Rainy
CLM_040616,POL_033132,CUST_20275,2020-12-13,2020-12-20,theft,34183.2,31795.3,2021-02-06,Moderate,Rainy
CLM_040617,POL_033133,CUST_81126,2022-12-26,2022-12-26,collision,6759.61,13519.23,2023-03-18,Severe,Rainy
CLM_040618,POL_033133,CUST_81126,2023-03-08,2023-03-11,collision,19918.07,18652.37,2023-04-26,High,Stormy
CLM_040619,POL_033134,CUST_03650,2022-08-25,2022-09-24,fire,60212.25,50000.0,2022-12-22,Severe,Clear
CLM_040620,POL_033135,CUST_15895,2021-01-06,2021-01-13,collision,17934.56,14077.84,2021-02-22,Moderate,Snowy
CLM_040621,POL_033136,CUST_38859,2022-11-21,2022-12-21,collision,7512.18,10382.81,2023-01-23,Moderate,Foggy
CLM_040622,POL_033137,CUST_10118,2024-08-29,2024-08-30,glass,1545.22,1438.08,2024-09-06,High,Foggy
CLM_040623,POL_033138,CUST_05158,2022-08-11,2022-08-12,glass,1771.33,1800.0,2022-08-22,Low,Rainy
CLM_040624,POL_033138,CUST_05158,2021-01-04,2021-01-05,theft,27108.22,31500.0,2021-02-23,Low,Snowy
CLM_040625,POL_033139,CUST_27891,2022-01-17,2022-01-22,collision,17246.21,16293.37,2022-03-06,High,Rainy
CLM_040626,POL_033140,CUST_02628,2023-08-09,2023-08-10,collision,6269.81,4132.69,2023-09-09,High,Snowy
CLM_040627,POL_033141,CUST_07088,2021-05-10,2021-05-11,collision,3647.75,4815.15,2021-07-16,High,Rainy
CLM_040628,POL_033142,CUST_59591,2020-10-02,2020-10-04,theft,20196.66,16322.93,2021-01-16,Moderate,Foggy
CLM_040629,POL_033142,CUST_59591,2024-04-27,2024-04-27,collision,15090.56,15774.91,2024-06-01,Moderate,Foggy
CLM_040630,POL_033142,CUST_59591,2024-11-11,2024-12-11,fire,20760.77,41521.55,2025-04-03,High,Snowy
CLM_040631,POL_033143,CUST_73678,2022-03-02,2022-03-04,fire,96899.17,71500.0,2022-05-25,Severe,Stormy
CLM_040632,POL_033143,CUST_73678,2022-09-23,2022-09-24,collision,9152.97,9945.63,2022-12-02,Moderate,Foggy
CLM_040633,POL_033144,CUST_36005,2021-03-05,2021-04-04,vandalism,5568.17,5000.0,2021-04-21,Severe,Foggy
CLM_040634,POL_033145,CUST_35467,2021-04-04,2021-04-05,animal_collision,4338.01,5154.08,2021-04-29,High,Clear
CLM_040635,POL_033145,CUST_35467,2022-02-26,2022-02-27,collision,6546.66,,2022-04-03,Moderate,Foggy
CLM_040636,POL_033146,CUST_89917,2024-04-20,2024-04-22,bodily_injury,21988.45,43976.89,2024-11-05,Low,Foggy
CLM_040637,POL_033147,CUST_58406,2024-09-11,2024-09-11,collision,6944.74,8447.93,2024-10-23,Severe,Rainy
CLM_040638,POL_033148,CUST_33805,2023-09-08,2023-09-22,collision,16234.63,14465.89,2023-12-11,Low,Clear
CLM_040639,POL_033149,CUST_97854,2021-11-10,2021-11-11,theft,11630.6,15461.18,2022-02-03,Moderate,Rainy
CLM_040640,POL_033150,CUST_59079,2022-09-03,2022-09-04,bodily_injury,8740.61,15000.0,2023-03-09,Low,Snowy
CLM_040641,POL_033151,CUST_68129,2021-08-10,2021-08-11,vandalism,4889.06,6000.0,2021-08-26,Low,Foggy
CLM_040642,POL_033152,CUST_36483,2024-05-11,2024-05-12,collision,7500.92,12037.84,2024-06-30,,Stormy
CLM_040643,POL_033153,CUST_16759,2024-11-15,2024-11-18,collision,13066.59,8930.7,2025-02-09,Moderate,Rainy
CLM_040644,POL_033154,CUST_01624,2021-05-03,2021-05-04,vandalism,1374.64,1579.19,2021-05-23,Moderate,Snowy
CLM_040645,POL_033155,CUST_09734,2020-04-13,2020-04-14,vandalism,6130.49,5579.96,2020-05-16,Low,Stormy
CLM_040646,POL_033156,CUST_11379,2024-04-04,2024-04-06,fire,80248.03,55000.0,2024-07-11,Moderate,Rainy
CLM_040647,POL_033156,CUST_11379,2020-12-21,2020-12-22,fire,19158.55,28559.41,2021-05-26,Moderate,Snowy
CLM_040648,POL_033156,CUST_11379,2024-06-08,2024-06-09,vandalism,4692.53,3564.32,2024-07-09,Moderate,Rainy
CLM_040649,POL_033157,CUST_96558,2021-06-13,2021-06-20,collision,8040.97,10946.72,2021-09-12,Moderate,Snowy
CLM_040650,POL_033158,CUST_16406,2022-04-01,2022-04-02,bodily_injury,19700.16,24705.39,2022-09-10,Low,Clear
CLM_040651,POL_033159,CUST_25349,2023-07-20,2023-08-03,glass,2473.78,2200.0,2023-08-11,High,Rainy
CLM_040652,POL_033159,CUST_25349,2023-05-19,2023-05-20,fire,22372.55,33102.89,2023-08-01,High,Stormy
CLM_040653,POL_033159,CUST_25349,2024-04-15,2024-04-17,glass,837.28,930.38,2024-05-06,Moderate,Foggy
CLM_040654,POL_033160,CUST_51316,2020-09-19,2020-09-21,collision,11536.34,10199.39,2020-10-26,Low,Rainy
CLM_040655,POL_033161,CUST_91465,2020-12-17,2020-12-19,theft,15720.96,19824.56,2021-02-20,Moderate,Rainy
CLM_040656,POL_033162,CUST_52347,2023-02-12,2023-02-13,collision,4110.67,4893.1,2023-04-28,Moderate,Snowy
CLM_040657,POL_033163,CUST_69348,2022-10-11,2022-10-12,collision,12493.13,23400.0,2022-11-27,High,Snowy
CLM_040658,POL_033164,CUST_59986,2023-04-24,2023-04-27,fire,56410.82,37078.76,2023-07-08,High,Stormy
CLM_040659,POL_033165,CUST_22089,2021-03-28,2021-03-29,vandalism,2685.75,2947.85,2021-04-24,Moderate,Stormy
CLM_040660,POL_033166,CUST_30010,2024-02-03,2024-02-05,collision,27929.55,19500.0,2024-03-13,High,Rainy
CLM_040661,POL_033166,CUST_30010,2022-10-29,2022-10-30,collision,10371.44,9692.53,2022-12-07,Moderate,Rainy
CLM_040662,POL_033167,CUST_27837,2020-10-19,2020-10-22,glass,1700.03,1761.39,2020-11-06,Severe,Stormy
CLM_040663,POL_033168,CUST_84913,2021-01-02,2021-01-09,glass,654.66,932.37,2021-01-21,High,Rainy
CLM_040664,POL_033168,CUST_84913,2023-05-14,2023-05-18,collision,20775.66,16500.0,2023-06-24,Low,Foggy
CLM_040665,POL_033169,CUST_08265,2020-05-17,2020-05-24,vandalism,1392.93,1717.57,2020-06-12,Moderate,Stormy
CLM_040666,POL_033170,CUST_51191,2022-07-30,2022-08-01,theft,14068.43,13682.97,2022-10-21,Moderate,Stormy
CLM_040667,POL_033171,CUST_49107,2021-07-27,2021-07-30,vandalism,1207.3,1341.74,2021-08-21,Low,Snowy
CLM_040668,POL_033172,CUST_87199,2021-07-18,2021-07-19,collision,11441.74,10305.37,2021-09-08,Moderate,Snowy
CLM_040669,POL_033173,CUST_58141,2022-04-01,2022-04-02,fire,16019.19,32038.38,2022-09-08,High,Foggy
CLM_040670,POL_033174,CUST_89073,2023-10-10,2023-10-13,theft,,23647.91,2023-12-22,Moderate,Stormy
CLM_040671,POL_033175,CUST_41196,2020-02-21,2020-02-25,collision,18022.9,18000.0,2020-04-04,High,Rainy
CLM_040672,POL_033175,CUST_41196,2024-06-22,2024-06-25,collision,24419.32,18000.0,2024-08-05,High,Foggy
CLM_040673,POL_033176,CUST_33812,2022-03-17,2022-03-18,vandalism,4929.22,,2022-04-19,Moderate,Rainy
CLM_040674,POL_033177,CUST_30220,2023-09-29,2023-09-30,animal_collision,4428.61,,2023-11-11,Low,Stormy
CLM_040675,POL_033177,CUST_30220,2024-07-21,2024-07-23,collision,11801.27,13648.91,2024-10-05,Moderate,Rainy
CLM_040676,POL_033178,CUST_93459,2023-07-15,2023-07-17,collision,12496.5,10155.73,2023-09-30,Moderate,Rainy
CLM_040677,POL_033179,CUST_58074,2020-05-27,2020-06-10,collision,16090.5,18000.0,2020-07-26,High,Clear
CLM_040678,POL_033179,CUST_58074,2020-08-02,2020-09-01,fire,38278.67,40227.2,2021-02-07,Severe,Clear
CLM_040679,POL_033179,CUST_58074,2024-09-10,2024-09-12,theft,31155.96,30245.69,2025-01-01,Moderate,Snowy
CLM_040680,POL_033180,CUST_92496,2022-09-30,2022-10-01,collision,2655.0,3000.0,2022-12-17,Low,Stormy
CLM_040681,POL_033181,CUST_29010,2023-08-23,2023-08-24,glass,2149.79,2200.0,2023-09-04,Low,Clear
CLM_040682,POL_033182,CUST_87812,2023-12-08,2023-12-10,animal_collision,3310.0,2993.07,2024-01-25,,Rainy
CLM_040683,POL_033183,CUST_79541,2020-09-08,2020-09-09,theft,31109.19,35000.0,2020-11-04,Moderate,Clear
CLM_040684,POL_033184,CUST_24872,2024-11-13,2024-11-14,glass,593.52,576.83,2024-11-29,Moderate,Snowy
CLM_040685,POL_033184,CUST_24872,2021-09-06,2021-09-09,bodily_injury,60505.26,82945.14,2022-03-12,Moderate,Stormy
CLM_040686,POL_033185,CUST_88783,2022-07-05,2022-07-07,vandalism,,1688.7,2022-08-20,Moderate,Rainy
CLM_040687,POL_033186,CUST_49732,2022-10-29,2022-11-28,bodily_injury,74044.7,47324.64,2023-11-08,Moderate,Rainy
CLM_040688,POL_033187,CUST_86646,2023-01-27,2023-02-01,theft,16088.21,11139.77,2023-03-30,Moderate,
CLM_040689,POL_033188,CUST_21738,2022-01-04,2022-01-05,collision,19222.25,16500.0,2022-03-02,High,Rainy
CLM_040690,POL_033189,CUST_26730,2023-09-03,2023-09-05,vandalism,1116.03,1300.0,2023-10-07,Moderate,Snowy
CLM_040691,POL_033190,CUST_70197,2024-11-07,2024-11-11,fire,28380.57,22280.23,2025-02-05,Low,Stormy
CLM_040692,POL_033191,CUST_71565,2024-11-10,2024-11-11,theft,41838.74,31500.0,2025-02-24,Moderate,Rainy
CLM_040693,POL_033192,CUST_52017,2023-08-24,2023-08-28,bodily_injury,22597.02,45194.04,2024-08-09,Moderate,Rainy
CLM_040694,POL_033193,CUST_04085,2023-10-06,2023-10-09,theft,13487.18,26974.36,2024-01-10,Low,Snowy
CLM_040695,POL_033194,CUST_20604,2021-02-17,2021-02-20,collision,5353.29,4234.79,2021-05-09,High,Rainy
CLM_040696,POL_033194,CUST_20604,2023-01-23,2023-01-24,animal_collision,9133.43,7793.16,2023-02-23,High,Stormy
CLM_040697,POL_033195,CUST_91087,2022-02-12,2022-02-13,collision,15009.42,13500.0,2022-04-05,High,Snowy
CLM_040698,POL_033196,CUST_60390,2021-10-02,2021-10-03,theft,18272.34,18675.19,2022-01-07,Moderate,Snowy
CLM_040699,POL_033196,CUST_60390,2023-01-11,2023-01-13,glass,841.72,771.67,2023-01-23,Moderate,Foggy
CLM_040700,POL_033197,CUST_12139,2020-02-28,2020-02-29,vandalism,5706.98,4754.34,2020-04-06,High,Foggy
CLM_040701,POL_033198,CUST_82943,2021-06-05,2021-06-08,glass,2344.16,2200.0,2021-06-24,Moderate,Rainy
CLM_040702,POL_033198,CUST_82943,2021-08-28,2021-08-29,bodily_injury,41404.45,64403.35,2022-05-11,Moderate,Snowy
CLM_040703,POL_033199,CUST_32583,2023-05-05,2023-05-05,vandalism,2377.69,1856.9,2023-06-01,Moderate,Snowy
CLM_040704,POL_033199,CUST_32583,2020-10-11,2020-10-25,collision,13991.61,13541.97,2020-12-01,High,Snowy
CLM_040705,POL_033200,CUST_77462,2021-11-15,2021-12-15,collision,8213.91,10730.84,2022-02-12,Moderate,Snowy
CLM_040706,POL_033201,CUST_07925,2021-10-01,2021-10-04,collision,2697.77,3600.0,2021-11-05,High,
CLM_040707,POL_033202,CUST_19505,2024-07-30,2024-07-30,theft,15360.66,22120.61,2024-10-03,Moderate,Rainy
CLM_040708,POL_033203,CUST_77006,2023-09-10,2023-09-12,glass,2517.08,2860.0,2023-09-27,High,Snowy
CLM_040709,POL_033204,CUST_46930,2022-09-13,2022-09-16,bodily_injury,59842.07,92078.17,2023-07-06,High,Foggy
CLM_040710,POL_033205,CUST_75666,2024-11-22,2024-11-23,collision,4189.08,3300.0,2025-02-19,Moderate,Rainy
CLM_040711,POL_033206,CUST_87186,2024-02-17,2024-02-18,vandalism,5522.15,5500.0,2024-04-01,Moderate,Stormy
CLM_040712,POL_033207,CUST_71316,2021-05-24,2021-05-26,fire,91958.8,60000.0,2021-08-24,Low,Stormy
CLM_040713,POL_033208,CUST_68416,2024-09-21,2024-09-24,collision,8774.59,7992.73,2024-12-17,High,
CLM_040714,POL_033209,CUST_08257,2024-03-03,2024-03-05,glass,1655.09,1980.0,2024-03-18,Moderate,Foggy
CLM_040715,POL_033210,CUST_89034,2024-07-08,2024-07-09,fire,29116.25,24873.93,2024-09-26,Severe,Clear
CLM_040716,POL_033211,CUST_48392,2020-08-15,2020-08-17,vandalism,3849.87,4009.17,2020-09-10,Moderate,Rainy
CLM_040717,POL_033212,CUST_03007,2022-12-31,2023-01-01,collision,15961.22,15000.0,2023-03-14,High,Foggy
CLM_040718,POL_033213,CUST_90209,2021-05-23,2021-05-26,collision,7773.39,9611.46,2021-08-16,Moderate,Rainy
CLM_040719,POL_033214,CUST_48895,2021-06-02,2021-06-03,glass,1525.0,1539.5,2021-06-14,Moderate,Foggy
CLM_040720,POL_033215,CUST_86922,2023-04-01,2023-04-06,collision,11396.38,18000.0,2023-06-04,Low,Foggy
CLM_040721,POL_033215,CUST_86922,2024-12-28,2024-12-29,fire,38125.91,30500.18,2025-06-07,,Snowy
CLM_040722,POL_033216,CUST_49516,2024-04-19,2024-04-20,collision,9305.0,10508.98,2024-05-31,High,Foggy
CLM_040723,POL_033217,CUST_84608,2020-12-07,2020-12-09,bodily_injury,20999.76,16500.0,2021-11-12,Moderate,Foggy
CLM_040724,POL_033218,CUST_69419,2022-08-25,2022-08-26,fire,80673.41,45000.0,2023-01-12,Moderate,Rainy
CLM_040725,POL_033218,CUST_69419,2022-02-26,2022-02-26,glass,935.77,846.64,2022-03-15,High,Snowy
CLM_040726,POL_033219,CUST_64925,2024-01-31,2024-02-03,fire,70828.8,40139.55,2024-05-06,Low,Snowy
CLM_040727,POL_033220,CUST_86784,2023-04-10,2023-04-11,theft,16345.27,32690.54,2023-08-06,High,Snowy
CLM_040728,POL_033221,CUST_98724,2024-05-05,2024-05-06,animal_collision,13217.84,11440.0,2024-06-08,High,Snowy
CLM_040729,POL_033222,CUST_65984,2022-10-17,2022-10-20,collision,3751.89,3600.0,2023-01-11,Moderate,Snowy
CLM_040730,POL_033223,CUST_15408,2020-04-28,2020-04-30,collision,14300.58,11834.04,2020-07-12,Moderate,Foggy
CLM_040731,POL_033224,CUST_43882,2024-06-23,2024-06-24,collision,1898.02,3796.05,2024-09-19,Low,Stormy
CLM_040732,POL_033224,CUST_43882,2020-04-20,2020-04-20,glass,538.07,464.97,2020-05-08,Low,Foggy
CLM_040733,POL_033224,CUST_43882,2022-10-19,2022-10-20,collision,11735.72,13500.0,2022-12-07,Moderate,Rainy
CLM_040734,POL_033225,CUST_68105,2021-04-03,2021-04-08,glass,1795.43,1840.58,2021-04-28,Moderate,Rainy
CLM_040735,POL_033226,CUST_71852,2023-10-18,2023-10-20,glass,2197.22,1953.28,2023-11-05,Moderate,Clear
CLM_040736,POL_033227,CUST_99779,2024-12-05,2024-12-07,collision,4767.93,7326.78,2025-02-14,Low,Rainy
CLM_040737,POL_033228,CUST_73983,2023-09-15,2023-09-16,collision,2318.88,3302.82,2023-12-10,Severe,Foggy
CLM_040738,POL_033229,CUST_20971,2021-02-26,2021-02-27,collision,7500.0,15000.0,2021-04-16,Moderate,Snowy
CLM_040739,POL_033230,CUST_78336,2024-04-28,2024-04-29,collision,7514.88,5237.62,2024-06-25,Low,Stormy
CLM_040740,POL_033230,CUST_78336,2021-02-22,2021-03-08,collision,2092.39,4184.77,2021-04-08,Moderate,Foggy
CLM_040741,POL_033230,CUST_78336,2024-09-20,2024-09-21,collision,2809.62,3268.11,2024-10-26,Low,Snowy
CLM_040742,POL_033231,CUST_63466,2020-07-20,2020-07-22,theft,30611.61,,2020-09-30,High,Snowy
CLM_040743,POL_033232,CUST_55110,2021-08-01,2021-08-05,vandalism,4385.7,3973.62,2021-08-22,Low,Foggy
CLM_040744,POL_033233,CUST_10911,2021-02-15,2021-02-18,collision,10548.92,13500.0,2021-04-11,Moderate,Rainy
CLM_040745,POL_033233,CUST_10911,2021-10-13,2021-10-13,collision,14170.08,11121.27,2021-12-11,Moderate,Rainy
CLM_040746,POL_033234,CUST_60981,2024-11-29,2024-11-30,theft,41586.69,50050.0,2025-02-03,Moderate,Snowy
CLM_040747,POL_033235,CUST_84748,2023-09-30,2023-10-02,collision,20679.24,27000.0,2023-12-23,Moderate,Clear
CLM_040748,POL_033235,CUST_84748,2022-08-09,2022-08-10,collision,16852.42,19177.45,2022-09-25,Low,Rainy
CLM_040749,POL_033236,CUST_47399,2024-03-16,2024-03-17,collision,8597.6,8466.19,2024-05-27,High,Stormy
CLM_040750,POL_033236,CUST_47399,2020-12-05,2020-12-09,fire,35888.55,36277.32,2021-05-18,Severe,Stormy
CLM_040751,POL_033237,CUST_58047,2022-01-02,2022-01-02,glass,2297.31,2000.0,2022-01-09,Low,Rainy
CLM_040752,POL_033238,CUST_56814,2024-10-30,2024-11-01,collision,16430.04,11485.92,2024-12-14,Moderate,Snowy
CLM_040753,POL_033239,CUST_51413,2021-06-02,2021-06-07,collision,23318.28,19195.15,2021-08-20,Moderate,Snowy
CLM_040754,POL_033240,CUST_09085,2024-12-27,2024-12-28,animal_collision,8676.61,7920.0,2025-01-24,Low,Rainy
CLM_040755,POL_033241,CUST_51820,2023-07-04,2023-07-07,fire,27500.0,55000.0,2023-09-28,Moderate,Clear
CLM_040756,POL_033242,CUST_99181,2020-11-27,2020-12-27,vandalism,7138.88,5910.47,2021-02-04,Moderate,Snowy
CLM_040757,POL_033243,CUST_87105,2022-10-14,2022-10-15,animal_collision,1198.31,2328.8,2022-11-29,Moderate,Snowy
CLM_040758,POL_033244,CUST_31191,2021-09-02,2021-09-03,glass,1012.01,953.5,2021-09-20,Moderate,Stormy
CLM_040759,POL_033245,CUST_54219,2022-04-16,2022-04-30,collision,18550.07,18059.45,2022-07-11,,Rainy
CLM_040760,POL_033246,CUST_88947,2023-05-16,2023-05-20,vandalism,3155.05,2632.64,2023-06-19,Low,Rainy
CLM_040761,POL_033246,CUST_88947,2022-09-23,2022-09-25,vandalism,2061.0,2864.19,2022-10-23,Severe,Rainy
CLM_040762,POL_033247,CUST_65599,2020-06-09,2020-06-10,collision,10572.96,8739.3,2020-07-30,Moderate,Rainy
CLM_040763,POL_033248,CUST_05318,2024-12-28,2024-12-31,collision,3416.62,4047.69,2025-03-27,Moderate,Rainy
CLM_040764,POL_033249,CUST_60151,2022-02-07,2022-02-08,collision,8885.57,9385.24,2022-04-20,Moderate,Snowy
CLM_040765,POL_033250,CUST_09984,2024-05-18,2024-05-19,bodily_injury,125025.78,84878.22,2025-04-27,Moderate,Rainy
CLM_040766,POL_033250,CUST_09984,2021-08-25,2021-08-28,bodily_injury,46418.73,63754.99,2022-05-16,High,Rainy
CLM_040767,POL_033251,CUST_82087,2024-10-18,2024-10-22,glass,2409.86,2600.0,2024-11-07,Low,Rainy
CLM_040768,POL_033252,CUST_70980,2020-05-26,2020-05-29,glass,509.91,547.8,2020-06-18,Moderate,Foggy
CLM_040769,POL_033252,CUST_70980,2024-08-06,2024-09-05,theft,30383.25,35000.0,2024-12-29,Low,Snowy
CLM_040770,POL_033253,CUST_94335,2024-07-03,2024-07-04,fire,20134.82,22020.07,2024-09-11,Moderate,Rainy
CLM_040771,POL_033254,CUST_67662,2020-12-24,2020-12-25,vandalism,1762.87,1850.97,2021-02-07,Low,Clear
CLM_040772,POL_033255,CUST_96113,2023-04-13,2023-04-15,bodily_injury,19686.38,37076.83,2023-09-21,Low,Foggy
CLM_040773,POL_033256,CUST_12312,2024-08-08,2024-08-09,glass,1903.13,1957.69,2024-08-19,Moderate,Foggy
CLM_040774,POL_033257,CUST_67557,2022-01-10,2022-01-17,theft,18224.51,14752.88,2022-04-13,Moderate,Foggy
CLM_040775,POL_033258,CUST_42414,2022-02-26,2022-03-01,vandalism,4572.59,4810.4,2022-03-27,High,Foggy
CLM_040776,POL_033259,CUST_57707,2024-08-25,2024-08-26,theft,11808.33,9600.0,2024-11-09,High,Rainy
CLM_040777,POL_033259,CUST_57707,2022-02-01,2022-02-08,collision,15949.78,17870.97,2022-04-17,Moderate,Foggy
CLM_040778,POL_033260,CUST_10348,2020-07-10,2020-07-11,collision,11736.53,15000.0,2020-09-11,High,Rainy
CLM_040779,POL_033261,CUST_02113,2022-02-01,2022-02-02,theft,34706.65,36247.42,2022-04-23,High,Foggy
CLM_040780,POL_033262,CUST_46169,2022-07-26,2022-07-27,theft,4800.0,9600.0,2022-11-19,Moderate,Foggy
CLM_040781,POL_033263,CUST_86394,2020-02-06,2020-02-07,fire,32500.0,65000.0,2020-07-16,Moderate,Stormy
CLM_040782,POL_033264,CUST_40399,2020-08-29,2020-08-30,vandalism,1235.38,1100.0,2020-09-20,Moderate,Clear
CLM_040783,POL_033265,CUST_27904,2020-02-13,2020-02-14,glass,717.27,,2020-02-23,Severe,Rainy
CLM_040784,POL_033266,CUST_82481,2023-07-30,2023-08-01,theft,38605.17,35000.0,2023-09-26,Moderate,Foggy
CLM_040785,POL_033267,CUST_61733,2020-06-10,2020-06-11,collision,7989.05,6665.13,2020-08-13,Moderate,Rainy
CLM_040786,POL_033268,CUST_40122,2022-11-29,2022-11-29,fire,75592.59,71500.0,2023-05-01,High,Snowy
CLM_040787,POL_033269,CUST_35620,2020-02-29,2020-03-01,collision,10453.12,10154.38,2020-04-07,Low,Foggy
CLM_040788,POL_033270,CUST_87417,2021-03-26,2021-04-25,fire,25553.66,27447.27,2021-08-11,Moderate,Rainy
CLM_040789,POL_033271,CUST_87988,2023-11-20,2023-11-21,collision,5842.21,5323.75,2023-12-21,Moderate,Rainy
CLM_040790,POL_033272,CUST_78364,2020-10-06,2020-10-13,collision,6148.02,5406.29,2020-12-24,High,Snowy
CLM_040791,POL_033273,CUST_16037,2024-04-02,2024-04-05,animal_collision,3829.47,7658.93,2024-05-20,Low,Clear
CLM_040792,POL_033274,CUST_11109,2024-09-15,2024-09-19,glass,,1762.48,2024-10-09,Moderate,Rainy
CLM_040793,POL_033275,CUST_33568,2024-06-30,2024-07-01,collision,16605.89,18000.0,2024-08-06,High,Snowy
CLM_040794,POL_033276,CUST_71103,2021-06-14,2021-06-14,collision,16467.93,18000.0,2021-08-04,Low,Rainy
CLM_040795,POL_033276,CUST_71103,2022-01-23,2022-01-23,collision,2118.04,4202.18,2022-03-04,Moderate,Rainy
CLM_040796,POL_033277,CUST_30114,2024-07-25,2024-07-25,collision,18321.06,17458.82,2024-09-23,Moderate,Foggy
CLM_040797,POL_033277,CUST_30114,2023-03-02,2023-03-16,theft,36780.14,37947.96,2023-06-03,Low,Rainy
CLM_040798,POL_033278,CUST_13081,2020-07-30,2020-08-04,vandalism,3852.1,5000.0,2020-09-16,Severe,Rainy
CLM_040799,POL_033278,CUST_13081,2023-02-04,2023-02-05,theft,8768.82,9566.34,2023-04-19,Low,Rainy
CLM_040800,POL_033279,CUST_64087,2021-01-19,2021-01-21,collision,9770.93,7489.76,2021-04-02,Moderate,Rainy
CLM_040801,POL_033279,CUST_64087,2020-05-12,2020-06-11,collision,8557.54,8951.58,2020-08-14,Moderate,Foggy
CLM_040802,POL_033280,CUST_90988,2021-09-01,2021-09-06,animal_collision,9132.4,6629.33,2021-10-21,Moderate,Stormy
CLM_040803,POL_033280,CUST_90988,2021-10-15,2021-10-17,bodily_injury,54545.8,55231.08,2022-08-29,Severe,Snowy
CLM_040804,POL_033281,CUST_84402,2023-01-12,2023-01-12,glass,2216.58,2000.0,2023-01-20,High,Foggy
CLM_040805,POL_033282,CUST_08869,2024-11-21,2024-11-23,collision,13727.5,12593.77,2025-02-04,Moderate,Snowy
CLM_040806,POL_033283,CUST_33841,2023-11-16,2023-11-18,vandalism,3729.45,4118.83,2023-12-08,Moderate,Clear
CLM_040807,POL_033284,CUST_75437,2023-05-10,2023-05-11,collision,17938.73,16891.28,2023-07-14,Low,Snowy
CLM_040808,POL_033285,CUST_23766,2022-06-14,2022-06-17,collision,5128.82,4351.52,2022-07-31,Moderate,Rainy
CLM_040809,POL_033286,CUST_25157,2022-03-18,2022-03-20,collision,3069.69,4290.0,2022-05-18,High,Snowy
CLM_040810,POL_033286,CUST_25157,2022-12-10,2022-12-11,collision,5099.79,5773.73,2023-02-15,High,Snowy
CLM_040811,POL_033287,CUST_27063,2020-07-06,2020-07-20,glass,906.52,1085.67,2020-08-01,Moderate,Rainy
CLM_040812,POL_033288,CUST_96079,2021-04-08,2021-04-10,collision,1542.26,3071.2,2021-06-09,Moderate,Foggy
CLM_040813,POL_033289,CUST_17400,2023-04-17,2023-04-17,animal_collision,8519.02,7687.53,2023-05-15,Moderate,Clear
CLM_040814,POL_033290,CUST_78093,2021-08-20,2021-08-20,collision,12223.73,15047.98,2021-11-05,Moderate,Clear
CLM_040815,POL_033291,CUST_22912,2024-07-09,2024-07-11,collision,,12128.42,2024-09-10,Severe,Snowy
CLM_040816,POL_033292,CUST_17551,2022-04-25,2022-04-26,vandalism,1315.13,1000.0,2022-05-31,Moderate,
CLM_040817,POL_033293,CUST_09453,2020-07-17,2020-07-18,collision,15811.15,13488.18,2020-09-03,High,Foggy
CLM_040818,POL_033293,CUST_09453,2020-10-10,2020-10-11,collision,11376.08,13500.0,2020-12-25,Moderate,Rainy
