Policy_ID,Customer_ID,Date_of_Birth,Full_License_Issue_Date,Vehicle_Type,Vehicle_Year
POL_004837,CUST_22291,2001-11-21,2025-08-12,Truck,2005
POL_004838,CUST_29854,1962-10-06,1983-01-24,Sedan,2005
POL_004839,CUST_93814,1973-04-14,1996-11-15,Truck,2008
POL_004840,CUST_97682,1952-12-04,1974-12-09,Hatchback,2006
POL_004841,CUST_77572,1965-04-13,1989-07-13,Sedan,2008
POL_004842,CUST_65213,1988-12-27,2010-08-03,SUV,2014
POL_004843,CUST_29210,1984-02-15,2002-08-31,Sedan,2016
POL_004844,CUST_96536,1972-01-16,1996-05-26,Hatchback,2014
POL_004845,CUST_48350,1976-12-22,1997-02-28,Sedan,2013
POL_004846,CUST_45963,1995-02-08,2019-05-23,Sedan,2007
POL_004847,CUST_44114,1984-06-21,2003-02-25,Hatchback,2015
POL_004848,CUST_08386,1954-12-29,1973-03-17,Hatchback,2015
POL_004849,CUST_65260,1941-11-07,1966-09-10,SUV,2004
POL_004850,CUST_25486,1980-01-12,1998-05-27,SUV,2018
POL_004851,CUST_78731,1957-11-05,1981-12-31,SUV,2021
POL_004852,CUST_01125,1999-02-11,2021-10-21,Sedan,2019
POL_004853,CUST_08590,1992-12-11,2013-06-17,Sedan,2018
POL_004854,CUST_28039,1981-04-13,2004-10-12,Truck,2017
POL_004855,CUST_29443,1955-04-18,1973-05-09,Sedan,2020
POL_004856,CUST_98484,1977-07-04,1997-10-24,Sedan,2014
POL_004857,CUST_06720,1988-06-10,2012-05-26,Sedan,2007
POL_004858,CUST_69512,1992-07-18,2013-06-05,SUV,2004
POL_004859,CUST_96169,1992-11-20,2011-06-07,Truck,2007
POL_004860,CUST_26724,1959-02-21,1980-09-23,Truck,2017
POL_004861,CUST_12108,1976-01-30,1997-05-07,Sports_Car,2003
POL_004862,CUST_16993,1947-11-19,1969-07-04,Truck,2016
POL_004863,CUST_60976,1997-03-20,2017-06-13,Truck,2010
POL_004864,CUST_86049,1980-12-17,2002-06-11,SUV,2017
POL_004865,CUST_20784,1997-07-20,2016-08-11,SUV,2020
POL_004866,CUST_51135,1946-01-29,1966-07-05,Sedan,2008
POL_004867,CUST_60317,1956-08-15,1974-08-30,Sedan,2006
POL_004868,CUST_75616,1958-02-02,1982-09-09,Minivan,2020
POL_004869,CUST_79671,1950-07-09,1968-11-27,SUV,2009
POL_004870,CUST_26839,1982-01-12,2003-08-10,Sedan,2006
POL_004871,CUST_07704,1947-07-30,1970-07-17,Truck,2016
POL_004872,CUST_47323,1985-01-27,2004-07-20,Hatchback,2008
POL_004873,CUST_81220,1980-08-11,2001-06-17,Minivan,2008
POL_004874,CUST_83990,1964-04-25,1983-01-03,SUV,2008
POL_004875,CUST_70558,1999-01-01,2022-06-23,Truck,2010
POL_004876,CUST_28005,1960-01-04,1980-03-09,Truck,2009
POL_004877,CUST_61712,1973-05-13,1992-03-30,SUV,2016
POL_004878,CUST_43154,1950-09-19,1974-07-16,Sedan,2005
POL_004879,CUST_35713,1981-02-10,2000-08-27,SUV,2009
POL_004880,CUST_15975,1951-08-19,1971-04-19,Minivan,2013
POL_004881,CUST_50645,1972-11-19,1991-08-03,SUV,2013
POL_004882,CUST_62264,1981-10-10,2000-07-21,Sedan,2016
POL_004883,CUST_42004,2001-12-18,2023-11-21,SUV,2014
POL_004884,CUST_05424,1952-07-16,1971-01-27,Truck,2014
POL_004885,CUST_24184,1978-12-02,1999-02-02,Minivan,2016
POL_004886,CUST_70327,2001-05-24,2023-03-21,SUV,2022
POL_004887,CUST_53463,1992-09-14,2017-04-18,Truck,2015
POL_004888,CUST_37087,1940-05-26,1962-07-10,Sedan,2008
POL_004889,CUST_89060,1952-01-16,1975-11-02,Sedan,2018
POL_004890,CUST_44953,1943-12-11,1968-06-16,Hatchback,2022
POL_004891,CUST_74206,1974-12-17,1996-07-20,Sedan,2021
POL_004892,CUST_09323,1977-09-29,2002-01-23,Sedan,2005
POL_004893,CUST_09484,1941-06-08,1965-04-29,Sedan,2009
POL_004894,CUST_82456,1972-06-23,1992-09-23,Truck,2019
POL_004895,CUST_60432,2000-08-15,2021-06-07,SUV,2011
POL_004896,CUST_26294,1945-12-20,1966-04-17,Sports_Car,2009
POL_004897,CUST_09255,1993-11-09,2012-12-10,Hatchback,2022
POL_004898,CUST_19898,2000-02-03,2019-02-05,Hatchback,2005
POL_004899,CUST_75089,1945-07-03,1967-05-14,Hatchback,2016
POL_004900,CUST_80486,1942-01-05,1964-07-03,Truck,2011
POL_004901,CUST_71278,1986-09-11,2007-07-23,Sedan,2009
POL_004902,CUST_76824,1976-08-28,1997-03-29,SUV,2019
POL_004903,CUST_70058,1969-10-01,1992-05-03,SUV,2015
POL_004904,CUST_15559,1947-07-04,1967-06-24,Sedan,2019
POL_004905,CUST_17972,1982-12-07,2001-06-22,Sedan,2009
POL_004906,CUST_02365,1966-03-02,1985-04-18,Sports_Car,2012
POL_004907,CUST_19001,1986-05-14,2004-10-04,Sedan,2006
POL_004908,CUST_62645,2001-07-18,2022-06-24,Hatchback,2003
POL_004909,CUST_87069,1948-03-01,1968-03-10,Sedan,2006
POL_004910,CUST_27508,1955-08-29,1978-08-24,Sports_Car,2014
POL_004911,CUST_89475,1980-09-29,2002-04-27,Hatchback,2012
POL_004912,CUST_14269,1993-10-05,2012-10-23,Truck,2007
POL_004913,CUST_82210,1952-01-17,1973-04-24,Sedan,2016
POL_004914,CUST_47978,1998-07-25,2022-07-10,SUV,2022
POL_004915,CUST_45630,1949-08-13,1970-01-19,Sedan,2011
POL_004916,CUST_38702,1943-01-01,1964-09-28,Truck,2004
POL_004917,CUST_29198,1940-02-29,1964-06-09,Truck,2004
POL_004918,CUST_36276,1955-02-07,1975-01-07,Sedan,2006
POL_004919,CUST_01318,1962-02-26,1983-01-17,Sedan,2022
POL_004920,CUST_64428,1991-06-29,2014-02-12,Sedan,2014
POL_004921,CUST_67911,1943-07-31,1965-09-13,Hatchback,2006
POL_004922,CUST_13657,1973-02-14,1991-03-06,Minivan,2020
POL_004923,CUST_64475,1998-11-23,2018-07-21,SUV,2021
POL_004924,CUST_41254,1956-06-04,1979-09-28,SUV,2007
POL_004925,CUST_71267,1950-05-17,1975-02-24,SUV,2022
POL_004926,CUST_33205,1984-02-06,2006-11-20,Sedan,2008
POL_004927,CUST_35826,1958-01-03,1981-04-08,SUV,2019
POL_004928,CUST_97320,2000-09-17,2023-10-27,SUV,2017
POL_004929,CUST_12112,1963-05-03,1983-06-11,Sedan,2013
POL_004930,CUST_06939,1964-05-19,1985-08-09,Sedan,2022
POL_004931,CUST_60797,1958-09-20,1981-07-03,Hatchback,2007
POL_004932,CUST_24765,1958-08-14,1979-01-15,Sedan,2020
POL_004933,CUST_11556,2000-01-28,2022-09-26,Sedan,2008
POL_004934,CUST_21810,1967-06-12,1989-11-05,Sports_Car,2008
POL_004935,CUST_60423,1940-09-24,1959-06-29,Sedan,2011
POL_004936,CUST_72842,1985-01-30,2003-06-02,Sedan,2007
POL_004937,CUST_46284,1983-11-19,2002-09-04,Sedan,2004
POL_004938,CUST_54626,1947-07-22,1965-09-26,Sedan,2020
POL_004939,CUST_67065,1992-07-07,2014-05-04,Hatchback,2013
POL_004940,CUST_56878,1981-02-15,2000-07-17,Hatchback,2013
POL_004941,CUST_46602,1980-11-14,2002-05-25,Truck,2011
POL_004942,CUST_60502,2000-06-20,2019-12-22,SUV,2019
POL_004943,CUST_92055,1968-07-28,1990-11-14,Sedan,2007
POL_004944,CUST_55261,1965-03-15,1986-04-05,SUV,2013
POL_004945,CUST_71272,1980-03-11,1999-12-24,Sedan,2019
POL_004946,CUST_65685,1950-10-04,1969-11-06,Sedan,2003
POL_004947,CUST_11149,1982-02-18,2002-01-27,Sedan,2004
POL_004948,CUST_70098,1953-09-28,1977-06-26,Sedan,2009
POL_004949,CUST_05206,1966-01-11,1985-10-27,Sedan,2017
POL_004950,CUST_05370,1952-08-21,1971-10-08,Sedan,2015
POL_004951,CUST_49671,1949-06-29,1972-04-13,Minivan,2014
POL_004952,CUST_31639,1954-05-16,1978-06-30,SUV,2016
POL_004953,CUST_72980,1959-03-20,1979-05-22,Truck,2011
POL_004954,CUST_10676,1958-09-18,1982-09-18,Minivan,2022
POL_004955,CUST_73378,1978-10-15,2003-03-07,Sedan,2008
POL_004956,CUST_65414,1987-06-11,2008-02-11,Sedan,2021
POL_004957,CUST_78313,1960-11-02,1980-08-15,Sports_Car,2018
POL_004958,CUST_63099,1974-05-30,1996-03-10,Hatchback,2014
POL_004959,CUST_45802,1975-04-16,1994-10-28,Sedan,2012
POL_004960,CUST_68963,1973-04-19,1996-06-25,Sports_Car,2018
POL_004961,CUST_53872,1990-06-27,2012-01-23,Minivan,2016
POL_004962,CUST_88156,1983-04-11,2006-12-10,SUV,2011
POL_004963,CUST_33800,1972-11-24,1995-09-13,Hatchback,2021
POL_004964,CUST_72713,1995-06-06,2014-11-07,SUV,2018
POL_004965,CUST_69495,1982-02-27,2005-11-19,SUV,2012
POL_004966,CUST_57714,1990-06-14,2010-06-16,Sedan,2006
POL_004967,CUST_89373,1946-11-03,1968-10-04,Truck,2011
POL_004968,CUST_58148,1971-04-23,1989-11-30,SUV,2004
POL_004969,CUST_99099,1978-03-17,2002-05-11,Hatchback,2018
POL_004970,CUST_24115,1964-08-07,1988-11-30,SUV,2006
POL_004971,CUST_24877,1985-08-09,2007-11-21,Truck,2004
POL_004972,CUST_63309,1974-01-07,1993-07-05,Sedan,2008
POL_004973,CUST_90461,1998-05-16,2021-03-27,Sedan,2017
POL_004974,CUST_71624,1993-09-03,2018-05-26,Hatchback,2007
POL_004975,CUST_02125,1945-09-14,1963-12-30,SUV,2007
POL_004976,CUST_75398,2001-08-13,2025-03-13,Truck,2020
POL_004977,CUST_38214,1983-02-24,2008-02-07,Truck,2018
POL_004978,CUST_63167,1967-11-13,1990-02-02,Sedan,2010
POL_004979,CUST_64829,1966-06-02,1990-01-18,Sedan,2004
POL_004980,CUST_49419,1978-11-08,1998-09-11,SUV,2018
POL_004981,CUST_08135,1985-02-14,2009-01-08,Truck,2003
POL_004982,CUST_40441,1989-03-11,2010-10-19,SUV,2011
POL_004983,CUST_76043,1959-07-16,1981-08-10,Sedan,2010
POL_004984,CUST_11868,1993-04-18,2012-09-13,SUV,2021
POL_004985,CUST_71114,1987-10-09,2010-08-26,Hatchback,2017
POL_004986,CUST_85170,1968-12-07,1989-04-24,Sedan,2014
POL_004987,CUST_93266,1978-11-04,1999-07-30,Truck,2016
POL_004988,CUST_51486,1994-10-16,2015-06-06,SUV,2010
POL_004989,CUST_17396,1941-02-08,1963-07-01,SUV,2006
POL_004990,CUST_48995,1954-11-06,1978-06-18,Sedan,2015
POL_004991,CUST_62720,1967-08-04,1985-11-07,Sedan,2007
POL_004992,CUST_78167,1970-02-20,1994-04-08,Sedan,2016
POL_004993,CUST_04856,1954-10-14,1976-12-22,Sedan,2009
POL_004994,CUST_34469,1983-03-11,2002-01-17,Sedan,2020
POL_004995,CUST_88754,1962-06-19,1983-03-27,SUV,2008
POL_004996,CUST_58254,1993-09-25,2014-03-04,Sports_Car,2021
POL_004997,CUST_36228,1946-02-12,1965-01-15,Sedan,2009
POL_004998,CUST_41522,2000-10-06,2022-02-21,Sedan,2008
POL_004999,CUST_78042,1969-05-30,1990-04-15,SUV,2008
POL_005000,CUST_89719,1967-05-10,1990-09-05,Sedan,2006
POL_005001,CUST_16646,1962-04-22,1983-01-30,Sedan,2016
POL_005002,CUST_76858,1950-08-20,1975-05-20,Truck,2007
POL_005003,CUST_56277,1963-05-16,1987-02-07,Sedan,2018
POL_005004,CUST_12325,1967-12-28,1988-02-23,SUV,2022
POL_005005,CUST_98345,1982-11-21,2006-10-20,Truck,2019
POL_005006,CUST_79966,1997-07-01,2017-09-02,Sedan,2018
POL_005007,CUST_25055,1996-09-23,2020-12-06,Sedan,2018
POL_005008,CUST_13549,1950-01-14,1970-06-13,SUV,2005
POL_005009,CUST_28163,1964-08-31,1986-02-27,Hatchback,2015
POL_005010,CUST_44315,1979-06-13,2002-04-30,Truck,2017
POL_005011,CUST_09652,1942-07-06,1960-08-22,Sedan,2019
POL_005012,CUST_38924,1954-06-12,1976-04-02,Sedan,2012
POL_005013,CUST_47402,1969-11-10,1994-03-04,SUV,2020
POL_005014,CUST_47993,1978-11-13,1998-03-07,SUV,2019
POL_005015,CUST_46820,1990-05-11,2008-10-30,Sedan,2008
POL_005016,CUST_72504,1959-05-07,1977-07-31,Sedan,2004
POL_005017,CUST_07387,1961-02-03,1981-03-19,Truck,2013
POL_005018,CUST_57636,1970-12-20,1990-05-17,Hatchback,2009
POL_005019,CUST_76763,1999-04-20,2019-03-24,Hatchback,2012
POL_005020,CUST_40440,1989-07-14,2014-02-18,Sedan,2017
POL_005021,CUST_69517,1985-02-02,2009-10-31,SUV,2004
POL_005022,CUST_52169,1980-03-17,2000-12-07,Truck,2020
POL_005023,CUST_81221,1955-09-19,1979-12-22,Minivan,2008
POL_005024,CUST_22310,1963-06-23,1985-12-08,Sedan,2010
POL_005025,CUST_70400,1963-08-19,1981-12-24,Hatchback,2009
POL_005026,CUST_78364,1957-09-06,1979-07-22,Sedan,2015
POL_005027,CUST_68370,1995-11-14,2015-07-31,Sedan,2022
POL_005028,CUST_03353,1998-08-08,2016-09-07,Sedan,2013
POL_005029,CUST_77831,1970-07-14,1988-07-20,Hatchback,2004
POL_005030,CUST_23522,2001-07-25,2024-05-22,Sedan,2004
POL_005031,CUST_89961,1977-03-14,1995-11-05,SUV,2010
POL_005032,CUST_45863,1953-09-20,1975-09-30,SUV,2003
POL_005033,CUST_36794,1946-06-07,1966-01-21,SUV,2021
POL_005034,CUST_59990,1942-10-28,1964-12-29,Hatchback,2007
POL_005035,CUST_90998,1976-04-25,1994-11-25,Hatchback,2018
POL_005036,CUST_62957,2000-11-11,2022-12-05,Sedan,2012
POL_005037,CUST_54861,1980-09-04,2004-06-05,Sedan,2006
POL_005038,CUST_58163,1978-08-28,1999-01-22,Sedan,2020
POL_005039,CUST_10859,1965-01-28,1986-11-12,SUV,2019
POL_005040,CUST_34158,1947-01-03,1970-10-12,Minivan,2007
POL_005041,CUST_77427,1964-08-10,1987-05-26,SUV,2022
POL_005042,CUST_97140,1993-10-17,2017-01-05,Sedan,2012
POL_005043,CUST_41916,1953-04-19,1977-10-06,Minivan,2017
POL_005044,CUST_75667,1974-11-04,1999-07-05,Truck,2018
POL_005045,CUST_98730,1983-10-28,2006-04-07,SUV,2005
POL_005046,CUST_64730,1984-01-28,2005-06-18,Sports_Car,2006
POL_005047,CUST_24115,1989-11-20,2012-12-11,Sedan,2011
POL_005048,CUST_03017,1979-04-01,2002-11-29,Sedan,2008
POL_005049,CUST_07531,1946-01-13,1967-09-27,Hatchback,2019
POL_005050,CUST_05236,1970-11-14,1995-08-13,Hatchback,2006
POL_005051,CUST_45696,1940-03-11,1962-02-02,Sedan,2006
POL_005052,CUST_60347,1972-11-22,1991-11-18,Truck,2011
POL_005053,CUST_84254,1971-12-15,1990-01-23,Truck,2010
POL_005054,CUST_01234,1977-04-05,2001-04-01,Truck,2017
POL_005055,CUST_76145,1948-11-01,1970-11-04,Truck,2022
POL_005056,CUST_96079,1998-08-13,2017-10-21,Sedan,2014
POL_005057,CUST_75189,1985-01-01,2005-05-12,Hatchback,2005
POL_005058,CUST_60783,1997-04-05,2020-05-18,Sedan,2014
POL_005059,CUST_88189,1983-04-27,2001-10-06,Sedan,2016
POL_005060,CUST_84944,1943-11-30,1968-07-19,Sedan,2014
POL_005061,CUST_32247,1953-09-22,1977-06-27,Hatchback,2004
POL_005062,CUST_10644,1948-11-07,1972-10-05,Minivan,2022
POL_005063,CUST_66841,1970-06-05,1992-05-23,Sedan,2022
POL_005064,CUST_42128,1994-02-17,2016-06-05,Sedan,2014
POL_005065,CUST_56883,1987-09-25,2010-06-20,SUV,2019
POL_005066,CUST_05808,1981-12-01,2001-11-30,Minivan,2020
POL_005067,CUST_75674,1941-08-26,1961-01-13,Sedan,2007
POL_005068,CUST_65036,1943-05-03,1961-07-14,Truck,2007
POL_005069,CUST_48937,1965-10-24,1987-05-02,Hatchback,2012
POL_005070,CUST_52299,1963-11-09,1982-11-25,Hatchback,2015
POL_005071,CUST_50504,1966-02-23,1989-10-22,Minivan,2009
POL_005072,CUST_80271,1943-08-15,1963-12-04,Sedan,2008
POL_005073,CUST_86550,1980-10-13,2003-05-15,SUV,2013
POL_005074,CUST_45790,1947-10-10,1970-03-12,Truck,2017
POL_005075,CUST_98292,1991-09-23,2012-12-01,Sedan,2022
POL_005076,CUST_34779,1991-03-11,2011-01-09,Sedan,2005
POL_005077,CUST_01797,1993-03-14,2014-11-14,SUV,2019
POL_005078,CUST_13669,1977-04-10,1996-05-01,Truck,2012
POL_005079,CUST_56566,1997-10-13,2016-02-01,Sedan,2003
POL_005080,CUST_79890,1993-06-05,2014-04-13,SUV,2015
POL_005081,CUST_94284,1989-03-09,2013-03-03,SUV,2019
POL_005082,CUST_77086,1967-04-03,1986-07-16,Sports_Car,2006
POL_005083,CUST_96625,1951-01-27,1970-07-06,Sedan,2014
POL_005084,CUST_30684,1956-02-23,1981-01-20,Minivan,2019
POL_005085,CUST_36571,1997-02-08,2016-12-29,Minivan,2018
POL_005086,CUST_79731,1943-11-29,1965-01-08,Hatchback,2005
POL_005087,CUST_41910,1961-01-13,1983-06-14,Sedan,2013
POL_005088,CUST_56448,1977-10-11,1999-11-20,Sedan,2010
POL_005089,CUST_97444,1969-08-02,1989-07-22,Sedan,2004
POL_005090,CUST_07377,1982-10-18,2001-11-11,Sports_Car,2005
POL_005091,CUST_83976,1983-04-13,2006-10-29,SUV,2010
POL_005092,CUST_66310,1987-05-26,2006-08-13,Truck,2012
POL_005093,CUST_82438,1974-04-13,1997-02-15,Sedan,2022
POL_005094,CUST_10642,1949-03-19,1971-10-05,SUV,2015
POL_005095,CUST_34299,1959-04-26,1983-12-22,Minivan,2016
POL_005096,CUST_14736,1999-04-14,2021-09-20,SUV,2020
POL_005097,CUST_12718,1973-07-30,1996-03-29,Truck,2018
POL_005098,CUST_48351,1972-06-03,1994-06-16,Sedan,2021
POL_005099,CUST_36386,1975-11-21,1999-10-26,SUV,2009
POL_005100,CUST_13952,1959-05-03,1979-04-08,Hatchback,2020
POL_005101,CUST_18942,1992-11-05,2016-04-02,Truck,2004
POL_005102,CUST_88142,1951-02-24,1973-08-28,SUV,2021
POL_005103,CUST_85502,1941-12-04,1963-06-01,SUV,2005
POL_005104,CUST_28492,1960-06-07,1982-03-30,Sports_Car,2015
POL_005105,CUST_22863,1956-03-26,1975-10-24,SUV,2016
POL_005106,CUST_76592,1970-12-16,1990-03-20,Minivan,2004
POL_005107,CUST_09894,1995-05-03,2014-09-10,SUV,2006
POL_005108,CUST_11515,1967-12-26,1987-01-08,Hatchback,2012
POL_005109,CUST_38208,1998-10-06,2017-07-30,Sedan,2011
POL_005110,CUST_79943,1954-10-19,1972-11-04,Sedan,2016
POL_005111,CUST_03936,1982-01-28,2006-09-19,Hatchback,2017
POL_005112,CUST_21707,1965-07-15,1986-10-05,Hatchback,2003
POL_005113,CUST_25188,1943-11-20,1966-03-10,Hatchback,2018
POL_005114,CUST_42049,1999-01-11,2022-11-24,SUV,2005
POL_005115,CUST_44639,1976-11-17,1995-02-15,Sedan,2009
POL_005116,CUST_96721,1960-06-16,1979-06-12,Sedan,2004
POL_005117,CUST_63335,1980-06-01,2001-02-16,Truck,2016
POL_005118,CUST_58614,1987-03-08,2012-02-06,Sedan,2007
POL_005119,CUST_26180,1998-02-03,2018-11-02,Sports_Car,2009
POL_005120,CUST_66152,1985-05-24,2009-09-26,Sedan,2004
POL_005121,CUST_26236,1947-03-28,1965-05-21,SUV,2014
POL_005122,CUST_86441,1951-12-09,1971-09-24,Sports_Car,2012
POL_005123,CUST_42813,1950-11-22,1974-09-23,Truck,2018
POL_005124,CUST_88533,1963-08-07,1985-02-16,Sedan,2011
POL_005125,CUST_94011,1980-07-12,2005-01-29,Sedan,2014
POL_005126,CUST_39718,1943-08-22,1963-05-01,Sedan,2015
POL_005127,CUST_18139,1969-06-03,1993-05-30,Sedan,2011
POL_005128,CUST_70134,1998-12-02,2021-05-12,Sedan,2020
POL_005129,CUST_45874,1986-08-20,2011-05-13,Truck,2022
POL_005130,CUST_74533,1964-12-16,1986-12-10,Truck,2007
POL_005131,CUST_10868,1985-03-16,2006-01-17,SUV,2010
POL_005132,CUST_61464,1951-07-17,1970-04-02,Truck,2009
POL_005133,CUST_72102,1972-01-11,1992-12-23,Truck,2004
POL_005134,CUST_23272,1941-09-19,1964-01-10,Sedan,2021
POL_005135,CUST_56441,1946-08-11,1966-10-15,Sports_Car,2014
POL_005136,CUST_55462,1945-08-03,1964-12-13,SUV,2015
POL_005137,CUST_88889,1984-02-29,2007-10-04,Sedan,2009
POL_005138,CUST_95260,1942-07-02,1965-05-01,Sedan,2003
POL_005139,CUST_36701,1977-04-29,2000-11-12,Hatchback,2015
POL_005140,CUST_42989,1943-11-01,1964-06-03,SUV,2019
POL_005141,CUST_34546,1995-04-05,2018-09-26,Sedan,2015
POL_005142,CUST_66117,1980-10-27,1999-12-06,Sedan,2017
POL_005143,CUST_79271,1991-03-27,2012-05-19,Sedan,2022
POL_005144,CUST_73005,1966-01-13,1988-08-21,Sedan,2019
POL_005145,CUST_09747,1948-09-21,1969-11-17,Sedan,2021
POL_005146,CUST_55040,1977-02-26,1996-09-07,Sedan,2013
POL_005147,CUST_11096,1988-03-03,2012-02-23,Sedan,2012
POL_005148,CUST_48381,1965-04-17,1983-12-24,SUV,2004
POL_005149,CUST_40387,1978-08-22,2000-01-04,SUV,2009
POL_005150,CUST_02042,1952-07-11,1973-05-11,Truck,2003
POL_005151,CUST_11233,1951-07-10,1971-08-16,Sports_Car,2013
POL_005152,CUST_35515,1975-12-30,1995-04-26,Sports_Car,2013
POL_005153,CUST_54762,1986-05-10,2007-07-16,Sedan,2013
POL_005154,CUST_01451,1997-02-26,2019-10-27,SUV,2019
POL_005155,CUST_53285,1976-09-14,1995-07-08,SUV,2015
POL_005156,CUST_42357,1965-03-20,1988-11-09,Hatchback,2011
POL_005157,CUST_02946,1957-05-23,1980-04-25,SUV,2015
POL_005158,CUST_68957,1943-11-15,1961-12-12,Sedan,2010
POL_005159,CUST_85423,1993-05-09,2016-05-22,Hatchback,2010
POL_005160,CUST_20459,1951-12-13,1976-10-07,Hatchback,2003
POL_005161,CUST_61140,1999-10-23,2024-06-01,Sedan,2019
POL_005162,CUST_08697,1998-06-04,2023-02-10,Sedan,2012
POL_005163,CUST_93305,1950-11-13,1975-08-11,Sports_Car,2012
POL_005164,CUST_74442,1961-11-05,1985-09-15,Truck,2019
POL_005165,CUST_70513,1976-06-23,1997-12-06,Hatchback,2014
POL_005166,CUST_65745,1996-08-12,2015-11-03,SUV,2009
POL_005167,CUST_01337,1973-09-04,1997-03-15,SUV,2021
POL_005168,CUST_52194,1981-05-17,2004-11-05,Sedan,2015
POL_005169,CUST_74392,1989-01-26,2013-08-11,Sedan,2018
POL_005170,CUST_89859,1965-09-11,1988-01-29,Sedan,2022
POL_005171,CUST_32536,1954-10-13,1978-08-02,SUV,2009
POL_005172,CUST_94513,1988-11-14,2013-07-17,Sedan,2012
POL_005173,CUST_73735,1985-04-28,2007-11-08,SUV,2008
POL_005174,CUST_78115,1978-10-01,2003-05-08,Hatchback,2011
POL_005175,CUST_15197,1992-01-31,2013-11-17,Sedan,2007
POL_005176,CUST_80432,1980-09-06,2003-06-24,Minivan,2009
POL_005177,CUST_85293,1944-11-11,1966-07-29,Sedan,2014
POL_005178,CUST_82313,1961-12-25,1984-03-16,SUV,2022
POL_005179,CUST_24665,1991-05-24,2015-10-26,Truck,2007
POL_005180,CUST_69872,1943-09-15,1962-04-30,Truck,2018
POL_005181,CUST_68967,1949-04-30,1969-01-02,Hatchback,2007
POL_005182,CUST_48402,1996-01-13,2014-11-19,Truck,2004
POL_005183,CUST_15040,1946-05-12,1969-02-11,Hatchback,2008
POL_005184,CUST_56581,1958-02-21,1979-04-08,Sedan,2015
POL_005185,CUST_69861,1978-12-28,2001-12-17,Sedan,2005
POL_005186,CUST_22198,1973-10-02,1997-07-20,Sedan,2022
POL_005187,CUST_23474,1976-12-26,1998-10-27,Sedan,2018
POL_005188,CUST_77711,2001-06-07,2025-01-10,SUV,2006
POL_005189,CUST_07458,1943-04-12,1963-05-08,Sedan,2012
POL_005190,CUST_62446,1997-10-26,2020-01-12,Sedan,2009
POL_005191,CUST_60891,1980-09-16,1999-08-26,SUV,2016
POL_005192,CUST_77008,1967-08-14,1987-03-21,Truck,2013
POL_005193,CUST_52090,1950-09-22,1973-10-04,Truck,2013
POL_005194,CUST_66256,1983-09-30,2002-06-04,SUV,2011
POL_005195,CUST_51528,1986-12-04,2005-11-03,Sedan,2019
POL_005196,CUST_61252,1950-04-02,1969-02-13,Sports_Car,2011
POL_005197,CUST_63977,1968-05-07,1987-11-06,Truck,2019
POL_005198,CUST_01860,1941-07-26,1959-11-14,Truck,2010
POL_005199,CUST_22016,1979-04-30,2002-03-04,SUV,2013
POL_005200,CUST_78702,1944-11-15,1964-07-15,Sedan,2014
POL_005201,CUST_37329,1980-12-06,2005-04-12,Hatchback,2005
POL_005202,CUST_21494,1969-02-04,1990-09-26,Minivan,2018
POL_005203,CUST_72120,1962-06-29,1985-08-06,Truck,2006
POL_005204,CUST_11190,1998-10-28,2019-12-27,Truck,2021
POL_005205,CUST_82141,1999-12-08,2023-11-06,Hatchback,2004
POL_005206,CUST_98074,1996-05-03,2014-07-19,Truck,2005
POL_005207,CUST_34763,1960-01-28,1979-06-27,Minivan,2010
POL_005208,CUST_02691,1944-09-09,1968-09-11,Hatchback,2005
POL_005209,CUST_19764,1948-01-03,1966-12-19,Sedan,2010
POL_005210,CUST_14771,1963-05-15,1987-01-09,Sports_Car,2020
POL_005211,CUST_91514,1975-03-22,1997-02-28,Hatchback,2018
POL_005212,CUST_85488,1989-01-28,2013-10-03,SUV,2011
POL_005213,CUST_71298,1998-06-16,2019-11-30,Sedan,2010
POL_005214,CUST_17471,1976-05-27,1996-07-27,Sedan,2014
POL_005215,CUST_40678,1954-11-16,1978-09-23,Sedan,2016
POL_005216,CUST_70368,1968-10-02,1989-11-04,Sedan,2007
POL_005217,CUST_77604,1968-03-08,1986-04-09,SUV,2009
POL_005218,CUST_11535,1999-05-31,2017-09-07,Sedan,2007
POL_005219,CUST_13438,1976-02-14,1994-04-18,SUV,2016
POL_005220,CUST_73249,1999-10-21,2019-11-11,Sedan,2019
POL_005221,CUST_38066,1962-01-17,1985-06-22,Hatchback,2013
POL_005222,CUST_50178,1940-01-24,1961-03-16,SUV,2022
POL_005223,CUST_39369,1983-09-14,2007-06-21,SUV,2015
POL_005224,CUST_14156,1968-10-27,1992-09-03,SUV,2012
POL_005225,CUST_01576,1962-10-20,1986-11-04,Sedan,2010
POL_005226,CUST_85325,1963-01-11,1985-10-27,Minivan,2003
POL_005227,CUST_64917,1982-12-04,2006-07-04,Sedan,2014
POL_005228,CUST_55936,1975-07-21,1999-11-03,Truck,2010
POL_005229,CUST_09065,1943-02-13,1967-03-03,Sedan,2022
POL_005230,CUST_70068,1992-11-08,2013-10-24,Hatchback,2009
POL_005231,CUST_09012,1953-04-16,1973-02-14,SUV,2010
POL_005232,CUST_81647,1991-01-21,2013-07-31,Sedan,2015
POL_005233,CUST_46289,1971-10-27,1993-08-04,Truck,2019
POL_005234,CUST_51281,1995-11-24,2020-01-10,Sedan,2004
POL_005235,CUST_89860,1972-02-16,1994-05-18,Minivan,2021
POL_005236,CUST_96963,1963-07-05,1985-11-28,SUV,2016
